customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00226,Male,1,No,Yes,38,Yes,Fiber optic,No internet,No internet,No,Two year,Mailed check,32.0,1132.88,0
CUST-00227,Female,0,No,No,25,Yes,DSL,No,Yes,No internet,One year,Bank transfer,51.21,1330.27,0
CUST-00228,Female,0,No,No,18,No,No,Yes,Yes,Yes,Month-to-month,Bank transfer,100.24,1662.04,0
CUST-00229,Female,0,No,No,66,Yes,Fiber optic,Yes,No,Yes,One year,Credit card,106.14,7236.14,0
CUST-00230,Male,0,No,Yes,54,Yes,Fiber optic,No,No internet,No,One year,Credit card,33.73,1743.53,0
CUST-00231,Male,1,No,No,35,Yes,Fiber optic,No internet,No,Yes,Month-to-month,Credit card,115.24,3790.52,1
CUST-00232,Male,0,Yes,No,61,Yes,DSL,Yes,No,No,Month-to-month,Credit card,52.88,3507.19,0
CUST-00233,Male,0,No,No,41,Yes,DSL,Yes,No,No internet,Month-to-month,Credit card,86.23,3194.99,0
CUST-00234,Female,0,No,No,33,Yes,Fiber optic,No,Yes,No internet,One year,Bank transfer,95.18,3101.85,0
CUST-00235,Male,0,Yes,No,68,Yes,DSL,No internet,No internet,Yes,One year,Mailed check,101.19,6222.59,0
CUST-00236,Male,0,Yes,Yes,33,Yes,DSL,No,No internet,Yes,Month-to-month,Electronic check,114.57,3768.4,0
CUST-00237,Male,1,Yes,Yes,14,Yes,No,Yes,No internet,No,One year,Electronic check,51.29,718.21,1
CUST-00238,Male,0,No,Yes,21,Yes,Fiber optic,No,No,Yes,One year,Mailed check,105.85,2143.57,0
CUST-00239,Female,1,Yes,Yes,48,Yes,Fiber optic,No,No internet,No internet,One year,Electronic check,33.17,1475.03,0
CUST-00240,Female,0,No,No,20,Yes,Fiber optic,No internet,No internet,Yes,One year,Bank transfer,90.5,1765.25,0
CUST-00241,Male,0,No,No,8,Yes,No,No internet,Yes,No internet,Month-to-month,Mailed check,94.2,779.56,0
CUST-00242,Female,0,Yes,Yes,7,Yes,DSL,No,Yes,No,Two year,Mailed check,87.77,649.09,0
CUST-00243,Male,0,Yes,Yes,67,Yes,No,No,Yes,No internet,One year,Electronic check,45.23,3049.05,0
CUST-00244,Male,0,Yes,Yes,17,Yes,Fiber optic,No,No,Yes,Two year,Electronic check,107.3,1856.87,0
CUST-00245,Female,1,No,Yes,33,Yes,DSL,Yes,Yes,No internet,Month-to-month,Bank transfer,36.89,1144.48,0
CUST-00246,Female,0,Yes,Yes,48,No,DSL,No internet,No internet,No internet,Month-to-month,Credit card,25.36,1165.5,0
CUST-00247,Female,0,Yes,No,59,No,Fiber optic,Yes,Yes,Yes,Month-to-month,Mailed check,91.75,5047.2,0
CUST-00248,Female,0,Yes,Yes,22,Yes,Fiber optic,No internet,No,No,Month-to-month,Credit card,67.55,1411.59,1
CUST-00249,Female,0,Yes,No,30,Yes,DSL,No internet,Yes,No internet,One year,Electronic check,104.91,2974.13,0
CUST-00250,Female,0,Yes,No,38,Yes,Fiber optic,Yes,No internet,Yes,Month-to-month,Mailed check,58.34,2225.54,1
CUST-00251,Male,0,Yes,Yes,51,Yes,Fiber optic,Yes,Yes,No internet,Two year,Credit card,36.83,1901.88,0
CUST-00252,Female,1,Yes,No,54,Yes,Fiber optic,No,Yes,No internet,One year,Bank transfer,103.64,6094.59,0
CUST-00253,Male,0,Yes,No,8,Yes,No,No internet,Yes,No internet,One year,Bank transfer,74.89,562.64,0
CUST-00254,Male,0,No,No,27,Yes,No,No internet,No,No,Month-to-month,Bank transfer,38.92,1080.62,1
CUST-00255,Male,0,Yes,No,27,Yes,Fiber optic,No internet,No,No internet,Two year,Mailed check,92.04,2642.76,0
CUST-00256,Male,0,No,Yes,21,No,No,No,No,Yes,Two year,Mailed check,71.11,1511.3,0
CUST-00257,Male,0,Yes,No,30,Yes,DSL,No internet,No,Yes,One year,Mailed check,80.43,2294.67,0
CUST-00258,Female,0,No,No,28,Yes,DSL,No internet,No,No internet,Month-to-month,Mailed check,66.09,1762.64,1
CUST-00259,Female,0,No,Yes,64,No,Fiber optic,Yes,Yes,No,Month-to-month,Mailed check,102.87,5977.0,1
CUST-00260,Male,0,No,Yes,69,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Credit card,102.96,6827.81,1
CUST-00261,Male,0,Yes,Yes,61,No,Fiber optic,No,No,No,Month-to-month,Credit card,90.94,5818.72,1
CUST-00262,Female,0,No,No,48,Yes,Fiber optic,No internet,No,No,Month-to-month,Bank transfer,30.54,1333.26,0
CUST-00263,Male,1,No,Yes,19,No,DSL,No,Yes,Yes,One year,Credit card,103.89,1863.09,0
CUST-00264,Female,1,Yes,No,4,No,DSL,Yes,No internet,Yes,One year,Credit card,87.1,362.77,1
CUST-00265,Female,0,Yes,Yes,35,Yes,No,No internet,Yes,No,Month-to-month,Bank transfer,89.7,3316.98,1
CUST-00266,Female,0,No,No,64,Yes,No,No internet,No,No internet,Month-to-month,Bank transfer,56.3,3571.0,0
CUST-00267,Male,1,Yes,Yes,49,Yes,Fiber optic,No,Yes,No,Two year,Electronic check,107.93,5498.08,0
CUST-00268,Male,0,Yes,Yes,17,Yes,Fiber optic,No internet,No,Yes,Month-to-month,Bank transfer,92.54,1537.93,1
CUST-00269,Male,0,Yes,No,44,Yes,Fiber optic,No internet,Yes,No,One year,Credit card,31.26,1281.89,0
CUST-00270,Male,0,No,Yes,30,Yes,DSL,Yes,Yes,Yes,Month-to-month,Mailed check,60.78,1786.26,1
CUST-00271,Male,0,No,Yes,46,Yes,Fiber optic,No,Yes,No internet,Month-to-month,Bank transfer,108.64,5077.37,0
CUST-00272,Male,0,Yes,No,6,Yes,Fiber optic,Yes,No internet,No internet,Month-to-month,Electronic check,24.72,161.61,1
CUST-00273,Male,0,No,Yes,37,Yes,Fiber optic,No,Yes,No internet,One year,Credit card,116.14,3926.55,0
CUST-00274,Male,1,Yes,Yes,24,Yes,DSL,Yes,Yes,No internet,Month-to-month,Electronic check,87.92,2113.2,1
CUST-00275,Female,0,Yes,No,46,No,No,No,No internet,No internet,Two year,Electronic check,83.14,3693.58,0
CUST-00276,Male,0,Yes,No,53,Yes,No,No internet,Yes,Yes,Month-to-month,Credit card,47.06,2498.33,0
CUST-00277,Female,0,Yes,Yes,60,Yes,DSL,No internet,No internet,No,Month-to-month,Electronic check,44.88,2436.43,0
CUST-00278,Female,0,Yes,Yes,63,Yes,Fiber optic,No,No internet,No internet,One year,Credit card,114.21,6926.16,0
CUST-00279,Female,0,No,No,32,Yes,No,No,No internet,Yes,Month-to-month,Electronic check,49.83,1696.57,0
CUST-00280,Male,0,Yes,No,33,Yes,DSL,No,Yes,No,One year,Mailed check,97.55,3253.88,0
CUST-00281,Male,0,No,Yes,67,Yes,Fiber optic,No,No,No,Month-to-month,Bank transfer,59.31,3934.5,0
CUST-00282,Male,0,Yes,No,18,Yes,Fiber optic,No internet,Yes,No internet,Month-to-month,Mailed check,33.93,584.54,0
CUST-00283,Female,1,Yes,Yes,25,Yes,Fiber optic,No,No,No internet,One year,Mailed check,21.07,505.47,0
CUST-00284,Male,0,No,Yes,54,Yes,No,No internet,No,No,Two year,Electronic check,74.43,3925.25,0
CUST-00285,Male,0,No,No,58,Yes,Fiber optic,No internet,No internet,No,Month-to-month,Bank transfer,117.58,7277.33,1
CUST-00286,Female,1,No,No,67,Yes,DSL,No,No internet,Yes,Two year,Bank transfer,56.91,4169.26,0
CUST-00287,Male,0,No,No,46,Yes,DSL,No internet,No internet,No internet,Month-to-month,Bank transfer,55.72,2531.67,0
CUST-00288,Female,0,Yes,No,24,Yes,DSL,No,No internet,No,Two year,Electronic check,54.41,1277.99,0
CUST-00289,Female,0,Yes,Yes,32,Yes,Fiber optic,No internet,Yes,No,One year,Mailed check,72.05,2465.4,0
CUST-00290,Female,0,No,No,47,Yes,Fiber optic,No,Yes,No internet,Month-to-month,Credit card,64.07,2967.27,1
CUST-00291,Male,0,No,Yes,23,Yes,DSL,No,No,Yes,Month-to-month,Credit card,107.99,2509.61,1
CUST-00292,Female,1,No,Yes,66,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Credit card,70.55,4405.74,0
CUST-00293,Female,0,No,Yes,27,Yes,Fiber optic,Yes,Yes,No internet,Month-to-month,Bank transfer,70.78,2004.13,1
CUST-00294,Male,1,No,Yes,2,Yes,DSL,No,No,Yes,Month-to-month,Credit card,33.84,68.11,0
CUST-00295,Female,0,No,Yes,17,Yes,Fiber optic,Yes,Yes,Yes,One year,Mailed check,118.27,2134.86,0
CUST-00296,Male,0,No,No,33,Yes,Fiber optic,No internet,Yes,Yes,Two year,Credit card,45.0,1568.38,0
CUST-00297,Male,0,No,No,9,Yes,Fiber optic,No,No internet,No,Month-to-month,Bank transfer,27.34,232.03,1
CUST-00298,Female,0,Yes,Yes,43,No,DSL,No,No internet,No,Month-to-month,Bank transfer,86.31,3871.39,1
CUST-00299,Male,0,Yes,No,48,Yes,Fiber optic,No,No,Yes,One year,Credit card,79.54,4047.04,1
CUST-00300,Male,0,No,No,39,Yes,No,Yes,No internet,No internet,Two year,Bank transfer,61.51,2325.06,0
CUST-00301,Male,1,Yes,Yes,42,Yes,Fiber optic,Yes,Yes,No internet,Month-to-month,Credit card,62.22,2442.13,1
CUST-00302,Male,0,No,Yes,26,Yes,Fiber optic,No internet,No internet,No internet,Month-to-month,Bank transfer,98.51,2306.48,1
CUST-00303,Female,0,Yes,No,50,Yes,Fiber optic,Yes,No internet,Yes,Month-to-month,Electronic check,39.57,1959.07,0
CUST-00304,Male,1,No,Yes,25,Yes,DSL,Yes,No,No internet,Month-to-month,Electronic check,102.03,2475.47,1
CUST-00305,Male,0,Yes,No,24,Yes,Fiber optic,No internet,Yes,No,Month-to-month,Mailed check,84.87,2059.25,0
CUST-00306,Male,0,No,No,13,No,DSL,No,No,No internet,Month-to-month,Electronic check,61.9,754.49,1
CUST-00307,Male,0,Yes,Yes,60,Yes,DSL,No,Yes,No internet,Month-to-month,Credit card,65.8,4231.99,0
CUST-00308,Female,0,Yes,No,7,Yes,Fiber optic,No internet,Yes,No,One year,Bank transfer,45.66,304.13,0
CUST-00309,Female,0,No,No,57,Yes,DSL,Yes,Yes,No,Month-to-month,Mailed check,95.21,5130.04,0
CUST-00310,Male,1,Yes,Yes,36,Yes,Fiber optic,No internet,No internet,Yes,Month-to-month,Credit card,71.29,2556.54,1
CUST-00311,Female,1,Yes,Yes,45,Yes,DSL,No internet,No,Yes,Month-to-month,Credit card,52.09,2343.51,1
CUST-00312,Male,0,Yes,No,20,No,DSL,No,Yes,Yes,Two year,Mailed check,79.61,1501.47,0
CUST-00313,Female,0,Yes,Yes,65,Yes,No,Yes,No internet,Yes,Two year,Mailed check,119.57,7417.43,0
CUST-00314,Male,0,No,No,8,Yes,No,No,No,Yes,Month-to-month,Credit card,63.53,474.67,1
CUST-00315,Male,0,No,Yes,16,Yes,DSL,No,No internet,No,Month-to-month,Bank transfer,112.07,1871.47,0
CUST-00316,Female,0,No,Yes,14,Yes,Fiber optic,No internet,No internet,No,One year,Credit card,54.5,804.22,0
CUST-00317,Female,0,Yes,No,15,Yes,DSL,No,Yes,No,Month-to-month,Bank transfer,25.47,379.17,0
CUST-00318,Female,0,No,No,66,Yes,Fiber optic,No,No,No internet,Month-to-month,Mailed check,40.42,2781.94,1
CUST-00319,Female,0,Yes,No,32,Yes,Fiber optic,No,No internet,No internet,Month-to-month,Credit card,61.87,2073.26,1
CUST-00320,Female,1,Yes,Yes,63,Yes,DSL,Yes,No internet,No internet,Two year,Electronic check,41.96,2452.24,0
CUST-00321,Male,0,Yes,No,51,No,Fiber optic,Yes,No internet,Yes,Two year,Credit card,20.02,1116.22,0
CUST-00322,Male,0,No,Yes,25,Yes,DSL,No,No internet,No internet,One year,Bank transfer,111.5,2966.48,0
CUST-00323,Male,0,No,Yes,58,Yes,DSL,No internet,Yes,Yes,Month-to-month,Credit card,104.39,5696.77,0
CUST-00324,Male,0,Yes,No,63,Yes,Fiber optic,No internet,Yes,Yes,Two year,Bank transfer,94.23,5563.87,0
CUST-00325,Female,0,Yes,No,62,Yes,Fiber optic,No,No,Yes,Two year,Electronic check,36.78,2109.63,0
CUST-00326,Female,1,No,Yes,22,Yes,Fiber optic,Yes,No internet,Yes,Two year,Mailed check,32.04,653.9,0
CUST-00327,Male,0,Yes,No,58,Yes,Fiber optic,No internet,Yes,No internet,Month-to-month,Electronic check,26.76,1629.11,0
CUST-00328,Male,0,Yes,Yes,58,No,Fiber optic,No internet,No,No,Month-to-month,Bank transfer,92.4,5326.67,0
CUST-00329,Female,0,No,Yes,49,Yes,Fiber optic,Yes,No,Yes,One year,Mailed check,112.88,5844.11,0
CUST-00330,Female,0,No,Yes,52,Yes,Fiber optic,Yes,Yes,No internet,Month-to-month,Mailed check,63.05,3440.07,0
CUST-00331,Female,0,Yes,No,42,Yes,Fiber optic,No internet,Yes,Yes,Month-to-month,Credit card,31.91,1368.26,1
CUST-00332,Female,0,No,Yes,70,Yes,Fiber optic,No,No internet,Yes,Month-to-month,Electronic check,71.24,5172.67,0
CUST-00333,Female,0,Yes,Yes,15,Yes,Fiber optic,No internet,Yes,No,Two year,Bank transfer,54.88,743.9,0
CUST-00334,Male,0,Yes,No,54,Yes,Fiber optic,Yes,Yes,Yes,Two year,Bank transfer,57.48,2987.07,0
CUST-00335,Male,0,No,No,60,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Mailed check,82.13,5063.63,0
CUST-00336,Male,0,Yes,No,8,Yes,Fiber optic,Yes,No,No internet,Two year,Credit card,91.87,662.84,0
CUST-00337,Male,0,No,Yes,53,Yes,Fiber optic,Yes,Yes,Yes,One year,Bank transfer,31.06,1492.42,0
CUST-00338,Female,0,No,No,60,Yes,Fiber optic,No,No,No,Two year,Credit card,23.56,1513.09,0
CUST-00339,Male,0,No,Yes,5,No,Fiber optic,No internet,No,Yes,Month-to-month,Mailed check,119.43,619.13,0
CUST-00340,Male,1,Yes,Yes,68,Yes,No,Yes,Yes,Yes,Month-to-month,Mailed check,43.27,2804.29,0
CUST-00341,Male,1,No,Yes,6,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Mailed check,25.38,158.0,0
CUST-00342,Male,0,Yes,No,47,Yes,No,Yes,No internet,No,Month-to-month,Credit card,38.99,1939.72,1
CUST-00343,Male,0,Yes,Yes,55,Yes,Fiber optic,No internet,No internet,No internet,One year,Bank transfer,23.9,1263.71,0
CUST-00344,Female,0,No,Yes,40,Yes,No,Yes,No,No,Month-to-month,Electronic check,59.18,2147.54,1
CUST-00345,Male,0,Yes,No,52,Yes,Fiber optic,No internet,Yes,No internet,Two year,Credit card,100.24,5663.65,0
CUST-00346,Male,1,No,Yes,16,Yes,No,No,Yes,No,Month-to-month,Mailed check,54.12,839.11,0
CUST-00347,Female,0,No,No,13,Yes,DSL,Yes,No,No,Month-to-month,Electronic check,64.42,771.55,1
CUST-00348,Female,1,No,No,30,Yes,DSL,No,Yes,No internet,Month-to-month,Electronic check,87.56,2622.52,0
CUST-00349,Female,0,Yes,No,19,Yes,Fiber optic,No internet,No,No internet,Month-to-month,Electronic check,70.89,1419.23,0
CUST-00350,Female,0,No,No,17,Yes,No,No,No internet,No internet,Month-to-month,Electronic check,106.14,1703.93,1
CUST-00351,Male,0,No,Yes,63,Yes,Fiber optic,Yes,No,No,One year,Electronic check,106.6,6406.19,0
CUST-00352,Female,1,No,Yes,19,Yes,DSL,No,No,No internet,Month-to-month,Mailed check,20.99,378.29,1
CUST-00353,Male,0,Yes,Yes,58,Yes,Fiber optic,No,No internet,Yes,One year,Bank transfer,97.8,6230.19,1
CUST-00354,Female,0,Yes,Yes,55,Yes,Fiber optic,No,No internet,Yes,One year,Electronic check,66.07,3413.93,0
CUST-00355,Male,0,No,No,62,Yes,DSL,No,No,Yes,Month-to-month,Bank transfer,118.88,7481.89,0
CUST-00356,Female,1,No,Yes,23,Yes,Fiber optic,No,No internet,Yes,One year,Bank transfer,68.32,1705.01,0
CUST-00357,Female,0,No,No,9,Yes,No,No internet,No internet,No internet,Two year,Credit card,118.69,992.77,0
CUST-00358,Male,0,Yes,Yes,12,Yes,No,No internet,Yes,No internet,Month-to-month,Mailed check,95.46,1253.39,0
CUST-00359,Male,0,Yes,Yes,1,Yes,DSL,Yes,No internet,Yes,Month-to-month,Electronic check,44.86,48.87,1
CUST-00360,Female,1,Yes,No,58,Yes,DSL,No internet,No internet,No internet,Two year,Bank transfer,73.84,4612.12,0
CUST-00361,Male,0,No,Yes,1,Yes,Fiber optic,No internet,No,Yes,Month-to-month,Credit card,119.21,112.4,0
CUST-00362,Male,0,Yes,Yes,34,Yes,Fiber optic,Yes,No internet,No,Month-to-month,Bank transfer,105.75,3691.9,1
CUST-00363,Male,0,No,No,48,Yes,DSL,No internet,No,No internet,Two year,Electronic check,29.74,1502.01,1
CUST-00364,Male,0,Yes,Yes,1,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Mailed check,90.64,99.45,1
CUST-00365,Female,0,No,Yes,16,Yes,Fiber optic,Yes,No,No internet,Month-to-month,Mailed check,54.56,817.16,0
CUST-00366,Male,0,Yes,Yes,61,Yes,No,No internet,No,No internet,Two year,Electronic check,20.7,1329.88,0
CUST-00367,Female,0,Yes,No,64,Yes,No,No,Yes,No internet,Two year,Bank transfer,60.35,3737.88,0
CUST-00368,Male,0,Yes,No,63,Yes,DSL,Yes,Yes,No,Month-to-month,Credit card,43.48,2561.53,0
CUST-00369,Female,0,Yes,Yes,69,Yes,No,No,No internet,No,Month-to-month,Mailed check,101.89,6919.86,0
CUST-00370,Female,0,No,Yes,22,Yes,Fiber optic,Yes,No,Yes,Two year,Mailed check,53.73,1251.53,0
CUST-00371,Female,1,No,Yes,67,Yes,Fiber optic,No internet,No,No,One year,Bank transfer,102.75,6835.85,0
CUST-00372,Female,0,No,No,26,Yes,Fiber optic,No,No,No,Month-to-month,Bank transfer,20.06,525.47,0
CUST-00373,Male,0,Yes,Yes,16,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Bank transfer,50.78,892.94,0
CUST-00374,Male,0,No,No,51,Yes,DSL,No internet,No,No,Month-to-month,Credit card,44.12,2204.72,1
CUST-00375,Female,0,Yes,No,57,Yes,Fiber optic,No,No internet,No,Two year,Bank transfer,43.36,2528.56,0
CUST-00376,Male,0,Yes,Yes,29,Yes,DSL,No internet,Yes,Yes,Two year,Credit card,26.82,756.82,0
CUST-00377,Male,1,Yes,No,69,Yes,Fiber optic,No internet,No,No,Two year,Electronic check,38.71,2613.72,0
CUST-00378,Female,0,No,No,47,Yes,DSL,No,Yes,Yes,Two year,Credit card,75.55,3689.79,0
CUST-00379,Male,0,Yes,No,62,Yes,DSL,Yes,Yes,No internet,One year,Bank transfer,49.14,3313.5,0
CUST-00380,Male,0,Yes,No,69,Yes,Fiber optic,Yes,Yes,No internet,Month-to-month,Credit card,61.74,4296.15,0
CUST-00381,Male,0,Yes,No,16,Yes,Fiber optic,No internet,No,No,One year,Credit card,57.69,972.59,1
CUST-00382,Male,0,Yes,Yes,48,Yes,Fiber optic,Yes,No,No internet,One year,Credit card,107.59,4740.03,0
CUST-00383,Female,1,No,No,39,Yes,DSL,No,No internet,No,Month-to-month,Mailed check,110.53,4061.65,0
CUST-00384,Female,0,No,No,33,Yes,No,No,Yes,Yes,Month-to-month,Bank transfer,69.3,2287.87,0
CUST-00385,Male,0,No,No,23,Yes,Fiber optic,No internet,No,Yes,Two year,Credit card,53.02,1102.39,0
CUST-00386,Female,1,No,No,10,Yes,DSL,No internet,No,Yes,Month-to-month,Bank transfer,30.68,291.64,1
CUST-00387,Female,0,No,No,69,Yes,Fiber optic,No,No internet,No internet,Month-to-month,Electronic check,115.34,7986.16,1
CUST-00388,Female,0,Yes,Yes,34,Yes,Fiber optic,No,No,Yes,One year,Credit card,26.02,798.86,1
CUST-00389,Female,0,No,Yes,52,Yes,DSL,No internet,No,Yes,One year,Credit card,49.77,2466.17,0
CUST-00390,Male,1,No,No,10,Yes,Fiber optic,No internet,No,No,Month-to-month,Electronic check,49.81,499.5,1
CUST-00391,Male,0,No,Yes,19,Yes,No,No,Yes,No,Two year,Bank transfer,52.04,1003.23,0
CUST-00392,Male,1,No,No,58,Yes,Fiber optic,No internet,No internet,No,Month-to-month,Electronic check,36.43,2292.86,0
CUST-00393,Female,0,No,Yes,1,Yes,DSL,Yes,No internet,No,Month-to-month,Electronic check,98.32,101.18,1
CUST-00394,Male,0,Yes,Yes,69,Yes,No,No,No internet,Yes,Month-to-month,Electronic check,32.25,2187.3,1
CUST-00395,Male,0,No,No,4,Yes,DSL,No,No,No,One year,Electronic check,83.49,362.7,1
CUST-00396,Male,0,Yes,No,16,Yes,No,No internet,No,No internet,Two year,Bank transfer,32.38,547.6,0
CUST-00397,Female,0,No,No,24,Yes,DSL,No internet,No,No internet,Two year,Credit card,27.05,610.25,0
CUST-00398,Male,0,Yes,No,2,No,Fiber optic,No,Yes,No internet,Two year,Electronic check,110.94,205.5,0
CUST-00399,Female,0,Yes,Yes,32,Yes,Fiber optic,No internet,Yes,No,Month-to-month,Electronic check,39.01,1292.21,0
CUST-00400,Female,0,No,No,24,Yes,DSL,Yes,No internet,Yes,Month-to-month,Mailed check,102.13,2480.48,0
CUST-00401,Female,1,No,Yes,12,Yes,Fiber optic,No internet,Yes,No,One year,Bank transfer,74.46,945.29,0
CUST-00402,Female,1,No,No,50,Yes,Fiber optic,No,Yes,No internet,Month-to-month,Electronic check,27.79,1455.86,0
CUST-00403,Female,0,Yes,No,35,Yes,DSL,No internet,No,No,Two year,Mailed check,115.54,4145.17,0
CUST-00404,Male,1,Yes,Yes,33,Yes,Fiber optic,No,No,No internet,One year,Electronic check,44.7,1618.59,0
CUST-00405,Female,0,No,No,33,Yes,Fiber optic,Yes,No internet,Yes,Two year,Bank transfer,105.96,3520.17,0
CUST-00406,Female,0,Yes,No,61,No,DSL,No,No,Yes,Month-to-month,Mailed check,36.88,2075.6,0
CUST-00407,Female,0,No,Yes,51,No,No,Yes,No,Yes,Month-to-month,Mailed check,105.39,5727.78,0
CUST-00408,Male,1,Yes,Yes,43,Yes,No,Yes,Yes,Yes,Month-to-month,Bank transfer,21.32,871.26,0
CUST-00409,Male,0,No,No,12,Yes,DSL,Yes,No internet,Yes,Month-to-month,Mailed check,71.18,901.53,0
CUST-00410,Male,0,Yes,Yes,67,Yes,Fiber optic,Yes,Yes,No,One year,Mailed check,96.94,7088.76,0
CUST-00411,Male,0,No,No,65,Yes,DSL,Yes,No internet,Yes,Month-to-month,Electronic check,113.48,7666.52,1
CUST-00412,Female,0,Yes,Yes,33,No,Fiber optic,No internet,No internet,No,Month-to-month,Mailed check,110.92,3730.66,0
CUST-00413,Female,0,Yes,No,40,Yes,No,Yes,No,No internet,Month-to-month,Credit card,101.96,4046.09,1
CUST-00414,Male,0,No,Yes,43,Yes,Fiber optic,No internet,Yes,No internet,Month-to-month,Bank transfer,108.82,4552.37,1
CUST-00415,Female,0,Yes,Yes,44,Yes,No,No internet,Yes,Yes,Month-to-month,Electronic check,39.92,1704.84,1
CUST-00416,Male,1,Yes,Yes,29,No,Fiber optic,No internet,No,No,Month-to-month,Mailed check,48.42,1442.48,1
CUST-00417,Male,0,No,No,13,Yes,Fiber optic,No,No internet,Yes,Month-to-month,Credit card,48.9,667.65,0
CUST-00418,Male,0,No,No,12,Yes,No,No,No internet,No internet,Month-to-month,Electronic check,57.71,717.25,0
CUST-00419,Female,0,No,No,46,Yes,Fiber optic,Yes,No internet,No,Month-to-month,Bank transfer,59.33,2564.56,0
CUST-00420,Male,0,Yes,Yes,2,Yes,Fiber optic,No internet,No internet,No internet,Month-to-month,Mailed check,74.46,148.74,1
CUST-00421,Male,0,Yes,Yes,35,No,Fiber optic,No,No,No,Month-to-month,Bank transfer,35.99,1333.12,0
CUST-00422,Female,0,No,Yes,8,Yes,DSL,No internet,No internet,No internet,Month-to-month,Bank transfer,89.12,709.5,1
CUST-00423,Female,0,Yes,Yes,26,Yes,DSL,No,Yes,Yes,One year,Mailed check,36.76,962.76,0
CUST-00424,Female,0,Yes,No,34,No,No,No internet,No internet,Yes,One year,Mailed check,51.03,1829.11,0
CUST-00425,Female,0,Yes,Yes,7,Yes,Fiber optic,No,No internet,Yes,Two year,Electronic check,70.33,508.19,0
CUST-00426,Female,0,No,Yes,68,Yes,No,Yes,No internet,No internet,Month-to-month,Bank transfer,99.64,6652.67,1
CUST-00427,Female,1,No,No,58,Yes,DSL,Yes,No,No internet,Month-to-month,Mailed check,93.95,5880.03,1
CUST-00428,Male,0,No,No,29,Yes,Fiber optic,Yes,No internet,No internet,Two year,Bank transfer,84.55,2286.48,0
CUST-00429,Female,0,No,Yes,36,Yes,No,No internet,No,Yes,Month-to-month,Mailed check,35.58,1407.82,0
CUST-00430,Female,0,Yes,Yes,21,Yes,DSL,Yes,Yes,No internet,One year,Bank transfer,74.7,1449.12,0
CUST-00431,Female,0,No,Yes,36,Yes,DSL,Yes,No internet,No internet,Month-to-month,Electronic check,28.74,934.27,1
CUST-00432,Male,0,No,No,10,No,Fiber optic,No,No internet,Yes,Month-to-month,Bank transfer,57.74,622.44,0
CUST-00433,Female,0,Yes,Yes,24,Yes,Fiber optic,No,Yes,No internet,One year,Mailed check,61.35,1397.29,0
CUST-00434,Male,1,No,Yes,64,Yes,DSL,No,No internet,No,Month-to-month,Credit card,23.98,1605.22,0
CUST-00435,Male,0,Yes,Yes,49,Yes,No,Yes,No internet,No internet,Month-to-month,Electronic check,47.4,2467.07,0
CUST-00436,Male,0,Yes,No,36,Yes,No,No,No,Yes,Month-to-month,Electronic check,115.56,4458.85,1
CUST-00437,Male,0,Yes,Yes,24,Yes,Fiber optic,No,No,No,Month-to-month,Credit card,115.36,3040.85,1
CUST-00438,Female,0,Yes,No,23,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Mailed check,55.23,1217.96,0
CUST-00439,Female,0,Yes,No,62,Yes,No,No,No,Yes,One year,Electronic check,24.31,1570.6,0
CUST-00440,Female,0,No,No,37,Yes,Fiber optic,No internet,No,Yes,One year,Credit card,37.91,1294.78,0
CUST-00441,Female,0,Yes,No,12,No,DSL,No,Yes,No,One year,Credit card,59.22,697.39,0
CUST-00442,Female,0,No,No,55,Yes,DSL,No internet,Yes,No,Month-to-month,Bank transfer,114.78,6752.24,1
